CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,BBL
41720552,"DUNKIN', 'BASKIN ROBBINS",Brooklyn,1375,ROCKWAY PARKWAY,,7182576490,American,2023-02-13,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,2023-02-13,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,3.0
41382158,DUNKIN,Queens,1311020,MERRICK BLVD,,7185274653,Donuts,2024-10-15,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5.0,A,2024-10-15,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,4.0
41308105,EMILIO'S PIZZA,Bronx,80,WEST KINGSRIDGE ROAD,,7185633665,Pizza,2024-01-30,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,2024-01-30,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,2.0
41656924,TENZAN,Manhattan,988990,2 AVENUE,,2129805900,Japanese,2025-09-29,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,31.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,1.0
41380885,MAMA TINA'S PIZZA,Manhattan,2649,FRDERICK DOUGLASS BOULEVARD,,2123682820,Pizza,2023-02-09,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 Â°F.,Critical,10.0,A,2023-02-09,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,1.0
40535136,DON PACO LOPEZ PANDERIA,Brooklyn,470305,4 AVENUE,,7184927443,Mexican,2022-07-14,Violations were cited in the following area(s).,28-05,"Food adulterated or misbranded.  Adulterated or misbranded food possessed, being manufactured, produced, packed, sold, offered for sale, delivered or given away",Not Critical,26.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,3.0
50075461,POPEYES,Manhattan,2300,ADAM CLAYTON POWELL JR BOULEVARD,,6463689765,Chicken,2024-08-22,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 Â°F; smoked or processed fish held above 38 Â°F; intact raw eggs held above 45 Â°F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,10.0,A,2024-08-22,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,1.0
50102205,CHUNG CHING,Bronx,26266,ALEXANDER AVE,,3479676666,Chinese,2024-02-01,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 Â°F; smoked or processed fish held above 38 Â°F; intact raw eggs held above 45 Â°F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,23.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,2.0
40825908,POLANCO RESTAURANT BBQ,Manhattan,2421,ADAM CLAYTON POWELL JR B,,2128621090,Latin American,2024-10-16,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 Â°F.,Critical,12.0,A,2024-10-16,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,1.0
50052842,CUP OF BROOKLYN,Brooklyn,1071B,GATES AVE,,9178555647,Coffee/Tea,2023-02-23,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5.0,A,2023-02-23,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,3.0
50143382,MINUTE SUITES,Queens,,TERMINAL 4 SPACE CB2,11430,3095070070,,,,,,Not Applicable,,,,2025-10-17,,,,
50081658,IRVING FARMS,Queens,,CENTRAL TERMINAL BUILDING,11371,7037237264,Coffee/Tea,2023-04-18,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8.0,A,2023-04-18,2025-10-17,Cycle Inspection / Initial Inspection,,,
50151832,AWAZE ETHIOPIAN CUISINE,Manhattan,2288,FREDERICK DOUGLASS BOULEVARD,,6463774992,Ethiopian,2025-03-18,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,28-06,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,83.0,,,2025-10-17,Pre-permit (Operational) / Initial Inspection,0.0,0.0,1.0
50161108,LOS ENCEBOLLADOS 7 POTENCIAS,Queens,8626A,ROOSEVELT AVE,,6463429079,Latin American,2025-04-08,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,124.0,,,2025-10-17,Pre-permit (Operational) / Initial Inspection,0.0,0.0,4015010054.0
50093300,JUST SALAD,Manhattan,1290,AVE AMERICAS,,9294460139,Sandwiches/Salads/Mixed Buffet,2022-07-29,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,0.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,1.0
41414797,(PUBLIC FARE) 81st street and central park west (Delacorte Theatre),Manhattan,,CENTRAL PARK WEST,10024,6467475354,American,2018-07-25,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,27.0,B,2018-07-25,2025-10-17,Cycle Inspection / Re-inspection,,,
41495141,EL CERRITO RESTAURANT,Bronx,11841186,ELDER AVENUE,,7183288553,Mexican,2024-05-31,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11.0,A,2024-05-31,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,2.0
50122709,CARIBBEAN KRAVE,Manhattan,1980,ADAM CLAYTON POWELL JR BOULEVARD,,6463559905,Caribbean,2025-05-09,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,13.0,A,2025-05-09,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,1.0
50143302,IRVING FARMS,Queens,JFK,INTERNATIONAL AIRPORAT,11430,7037237264,American,2025-06-17,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,9.0,A,2025-06-17,2025-10-17,Pre-permit (Operational) / Initial Inspection,,,
50142566,FOOD DANCE ITALIAN CUISINE,Manhattan,1802,E 65TH STREET,,3473004984,Other,2023-12-20,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customerâ€™s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,10.0,A,2023-12-20,2025-10-17,Pre-permit (Operational) / Initial Inspection,0.0,0.0,1.0
50108022,BEECHERS/SWEET LEAF,Queens,CA2L-114,LaGuardia Road,11371,9177740536,American,2024-05-22,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,2.0,A,2024-05-22,2025-10-17,Cycle Inspection / Initial Inspection,,,
50064940,SONRIE CON NOSOTROS,Queens,3757B,94TH ST,,3475673692,"Juice, Smoothies, Fruit Salads",2024-10-11,Violations were cited in the following area(s).,19-10,Failure to display required signage about plastic straw availability,Not Critical,,,,2025-10-17,Administrative Miscellaneous / Initial Inspection,0.0,0.0,4.0
50067032,TAQUERIA ON TENTH,Manhattan,,10TH AVE,10001,2126958080,American,2024-12-04,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,18.0,,,2025-10-17,Cycle Inspection / Initial Inspection,,,
41089821,"SOUTH FIN GRILL, THE VANDERBILT",Staten Island,300,FATHER CAPODANNO BOULEVA,,7184470800,Italian,2023-11-29,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,2023-11-29,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,5.0
50129114,PRIMOS BAKERY CAFE,Queens,4718/20,JUNCTION BLVD,11368,7182713183,Bakery Products/Desserts,2023-08-11,Violations were cited in the following area(s).,05H,No approved written standard operating procedure for avoiding contamination by refillable returnable containers.,Critical,38.0,,,2025-10-17,Pre-permit (Operational) / Initial Inspection,,,
41585053,REGGAE SUN DELIGHTS NATURAL JUICE BAR,Manhattan,227229,WEST 145 STREET,,3474726265,"Juice, Smoothies, Fruit Salads",2024-04-09,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,28.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,1.0
40600853,YESHIVA UNIVERSITY - CARDOZO LAW SCHOOL PANTRY,Manhattan,5355,5 AVENUE,,2127900247,Jewish/Kosher,2017-01-17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,1.0
50001285,Y & B ENTERTAINMENT MANOR,Queens,3509,PRINCE STRRET,,7188881778,Korean,2019-06-28,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,34.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,4.0
50125095,JUICED HARLEM,Manhattan,2470B,FREDERICK DOUGLASS BOULEVARD,,7163376579,American,2025-09-10,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishmentâ€™s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,23.0,Z,2025-09-10,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,1.0
50046316,"SEAN'S BAR & KITCHEN, REILLEY'S PLATES & POURS",Manhattan,3842,W 48TH ST,,2127649090,American,2024-04-17,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 Â°F; smoked or processed fish held above 38 Â°F; intact raw eggs held above 45 Â°F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,65.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,1.0
41305723,CANNELLE PATISSERIE,Bronx,7559,31 AVENUE,,7185656200,French,2025-02-19,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,10.0,A,2025-02-19,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,2.0
41541993,ESTRELLITA POBLANA II,Bronx,28192821,WHITE PLAINS ROAD,,7186547652,Mexican,2022-09-13,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,37.0,C,2022-09-13,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,2.0
41606171,IHOP,Manhattan,235237,EAST   14 STREET,,2123881499,Pancakes/Waffles,2025-08-14,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,27.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,1.0
41702724,MOMINETTE,Bronx,221,KNICKERBOCKER AVENUE,,9292342941,French,2024-10-23,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 Â°F; smoked or processed fish held above 38 Â°F; intact raw eggs held above 45 Â°F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,23.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,2.0
50164779,IDLEWILD CHOP HOUSE,Queens,,TERMINAL 8 JFK INTL,11430,7186790452,American,2025-06-25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 Â°F.,Critical,13.0,A,2025-06-25,2025-10-17,Pre-permit (Operational) / Initial Inspection,,,
41623317,PRONTO PIZZA,Staten Island,2935,VETERANS ROAD,,7183562500,Pizza,2022-10-20,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,,,2025-10-17,Administrative Miscellaneous / Initial Inspection,0.0,0.0,5.0
50093300,JUST SALAD,Manhattan,1290,AVE AMERICAS,,9294460139,Sandwiches/Salads/Mixed Buffet,2022-07-29,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,0.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,1.0
41685800,OLMSTED CAFETERIA- KIOSK,Queens,0,DAVID DINKIN'S CIRCLE,,6462294471,American,2024-10-22,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,22.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,4.0
40557901,LA ISLA CUCHIFRITOS,Bronx,15221524,WESTCHESTER AVENUE,,7188937591,Latin American,2022-09-12,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,31.0,C,2022-09-12,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,2.0
50104659,MULBERRY STREET,Queens,1,CENTRAL TERMINAL,,7037237264,American,2025-07-16,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,13.0,A,2025-07-16,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,4.0
