CAMIS,Name,MostRecentInspDate,GRADE,INSPECTION TYPE,SCORE
50140502,Y SPACE BBQ,2025-06-09,A,Cycle Inspection / Initial Inspection,13.0
50121315,CASA CARMEN,2024-10-08,A,Cycle Inspection / Initial Inspection,12.0
50122795,SHINJUKU,2025-08-20,A,Cycle Inspection / Initial Inspection,12.0
50101491,CONVENE,2023-11-14,A,Cycle Inspection / Re-inspection,9.0
41457424,JIMBO'S HAMBURGER PALACE,2025-08-05,Z,Cycle Inspection / Re-inspection,19.0
50155741,MIKADO CRUNCHY & SUSHI,2025-06-17,A,Cycle Inspection / Initial Inspection,10.0
50142393,CAPITAL ONE CAFE HAROLD SQUARE,2025-07-02,A,Cycle Inspection / Initial Inspection,7.0
50142951,JERSEY MIKE'S,2025-08-07,A,Cycle Inspection / Initial Inspection,5.0
50158071,RESTAURANTE & PANADERIA EL QUETZALITO,2024-12-02,B,Pre-permit (Operational) / Re-inspection,20.0
50125433,MCDONALD'S,2024-05-03,A,Cycle Inspection / Initial Inspection,10.0
50131283,HANABI JAPANESE CUISINE,2023-11-01,A,Pre-permit (Operational) / Initial Inspection,7.0
50116782,CASINO,2024-12-03,A,Cycle Inspection / Initial Inspection,13.0
50092520,SUSHI JIN,2025-03-12,A,Cycle Inspection / Initial Inspection,8.0
50092520,SUSHI JIN,2025-03-12,nan,Administrative Miscellaneous / Initial Inspection,
50152716,SHAKE SHACK #1525,2025-07-03,A,Pre-permit (Operational) / Initial Inspection,5.0
50088412,VAN LEEUWEN ICE CREAM,2025-05-09,A,Cycle Inspection / Initial Inspection,5.0
50146161,PRET A MANGER,2025-05-22,A,Cycle Inspection / Initial Inspection,12.0
41125700,GILDA'S RESTAURANT,2023-05-15,A,Cycle Inspection / Initial Inspection,13.0
50005707,HANA SUSHI,2025-02-11,A,Cycle Inspection / Re-inspection,3.0
50053436,PANDA EXPRESS,2025-07-15,A,Cycle Inspection / Initial Inspection,5.0
50000367,TELLY'S TAVERNA,2023-03-21,A,Cycle Inspection / Re-inspection,10.0
50010393,MCDONALD'S,2025-06-06,A,Cycle Inspection / Initial Inspection,12.0
50146022,FISH GRILL,2024-05-13,nan,Administrative Miscellaneous / Initial Inspection,
50095010,EDIE JO'S,2024-05-15,A,Cycle Inspection / Initial Inspection,9.0
50053833,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,2025-01-22,A,Cycle Inspection / Initial Inspection,0.0
50112264,JAH SON JUICE WURL,2025-06-09,A,Cycle Inspection / Initial Inspection,11.0
50119164,STARBUCKS #58851,2025-05-22,A,Cycle Inspection / Initial Inspection,2.0
40787908,KELLY'S TAVERN,2023-11-28,A,Cycle Inspection / Initial Inspection,8.0
50130539,STARBUCKS COFFEE COMPANY,2025-01-16,A,Cycle Inspection / Initial Inspection,4.0
50117066,4 BOY 99 CENT PIZZA,2023-10-30,A,Cycle Inspection / Initial Inspection,4.0
50130871,SAMMY L COFFEE,2025-07-29,A,Cycle Inspection / Re-inspection,10.0
50103975,IROQUOIS HOTEL,2024-12-05,A,Pre-permit (Operational) / Re-inspection,8.0
40704155,ERAWAN THAI CUISINE,2024-10-04,A,Cycle Inspection / Initial Inspection,13.0
40682609,VIA BRASIL,2025-01-09,A,Cycle Inspection / Re-inspection,10.0
41488055,GUACUCO,2024-04-26,A,Cycle Inspection / Initial Inspection,12.0
50163754,TASTE LAB,2025-08-01,A,Pre-permit (Operational) / Initial Inspection,13.0
50083373,BONJUK & BIBIMBAB,2024-10-16,A,Cycle Inspection / Initial Inspection,13.0
41350160,POPEYES,2024-06-10,A,Cycle Inspection / Initial Inspection,6.0
50122469,PASTITALIA,2025-01-09,A,Cycle Inspection / Re-inspection,12.0
50138700,LA DOLCE VITO,2024-04-04,A,Pre-permit (Operational) / Initial Inspection,7.0
50086402,VALERIE,2024-10-22,A,Cycle Inspection / Initial Inspection,12.0
40717559,BILLIARD COMPANY,2025-02-19,A,Cycle Inspection / Re-inspection,10.0
50111907,DUNKIN,2024-05-01,A,Cycle Inspection / Initial Inspection,9.0
50063768,U-GU,2024-08-28,A,Cycle Inspection / Re-inspection,13.0
40371906,MARINER INN,2025-04-30,A,Cycle Inspection / Re-inspection,9.0
50112066,GROUND SUPPORT CAFE,2024-06-05,A,Cycle Inspection / Initial Inspection,9.0
41318475,IHOP,2024-10-30,A,Cycle Inspection / Initial Inspection,13.0
41722420,RAVEL ROOFTOP,2018-05-09,A,Cycle Inspection / Initial Inspection,9.0
50158099,CRUMBL,2025-02-18,A,Pre-permit (Operational) / Initial Inspection,8.0
50127301,THE HARD SWALLOW,2022-11-03,A,Pre-permit (Operational) / Re-inspection,0.0
50127301,THE HARD SWALLOW,2022-11-03,nan,Administrative Miscellaneous / Re-inspection,
50032798,GONG CHA,2024-12-19,C,Cycle Inspection / Re-inspection,42.0
41246655,"DUNKIN',' BASKIN ROBBINS",2024-09-20,A,Cycle Inspection / Initial Inspection,12.0
40366356,BLARNEY CASTLE,2024-07-22,A,Cycle Inspection / Initial Inspection,13.0
40738973,CARIBBEAN SPORTS,2024-10-24,A,Cycle Inspection / Initial Inspection,12.0
50127646,INDAY,2025-07-18,Z,Cycle Inspection / Re-inspection,29.0
40756606,BERGEN BAGELS,2024-08-28,A,Cycle Inspection / Initial Inspection,12.0
50107101,MISTA OH,2025-04-15,C,Cycle Inspection / Re-inspection,28.0
50116200,RED HOUSE RESTAURANT,2024-03-07,A,Pre-permit (Operational) / Re-inspection,3.0
50162033,WINGSTOP,2025-07-07,A,Pre-permit (Operational) / Initial Inspection,9.0
50057674,WXYZ BAR & LOUNGE,2023-03-05,B,Cycle Inspection / Re-inspection,16.0
40513416,BURGER KING,2025-04-30,A,Cycle Inspection / Initial Inspection,13.0
50111280,PLANTSHED COFFEE BAR,2022-10-24,A,Cycle Inspection / Initial Inspection,12.0
50082520,UBANI,2024-03-22,A,Cycle Inspection / Re-inspection,11.0
50002268,DUNKIN,2025-07-28,A,Cycle Inspection / Initial Inspection,5.0
50143695,KOBRICK COFFEE CO.,2024-12-18,A,Cycle Inspection / Re-inspection,12.0
50125078,TERIYAKI ONE JAPANESE GRILL,2025-01-16,A,Cycle Inspection / Initial Inspection,13.0
50119820,PARAGON,2024-06-22,A,Cycle Inspection / Initial Inspection,4.0
40982677,STARBUCKS,2024-10-11,A,Cycle Inspection / Initial Inspection,5.0
50145620,I'MILKY,2024-04-30,A,Pre-permit (Operational) / Initial Inspection,8.0
50115660,U BEST BAKERY,2025-07-14,A,Cycle Inspection / Re-inspection,8.0
50067685,BLUESTONE LANE,2024-11-25,A,Cycle Inspection / Re-inspection,7.0
50164425,HOKEY POKE-CHICK SHOP,2025-03-24,A,Pre-permit (Operational) / Initial Inspection,4.0
41653930,RONG HUA CHINESE RESTAURANT,2024-10-16,A,Cycle Inspection / Initial Inspection,11.0
50014605,MORELOS DELI & FRUIT,2024-03-22,A,Cycle Inspection / Re-inspection,12.0
40390696,HAN BAT RESTAURANT,2024-03-12,A,Cycle Inspection / Re-inspection,13.0
50103898,PARIS THEATRE,2024-12-10,A,Cycle Inspection / Initial Inspection,10.0
50067423,MOOD RING,2025-05-28,A,Cycle Inspection / Initial Inspection,12.0
41382688,GUANTANAMERA,2024-03-19,A,Cycle Inspection / Re-inspection,7.0
50087943,WAYAN,2023-01-14,A,Cycle Inspection / Initial Inspection,13.0
50116340,SUGARCUBE,2024-12-02,A,Cycle Inspection / Initial Inspection,11.0
50161765,LOS 2 SABORES RESTAURANT,2025-04-09,B,Pre-permit (Operational) / Re-inspection,21.0
50121084,TACO BELL,2024-07-08,A,Cycle Inspection / Initial Inspection,5.0
50105091,GOLDEN BLUE BAR & RESTAURANT,2024-02-23,A,Cycle Inspection / Re-inspection,13.0
50088595,MILKCRATE,2024-08-20,A,Cycle Inspection / Re-inspection,12.0
50082345,COMPTON'S,2025-05-06,B,Cycle Inspection / Re-inspection,16.0
50098775,PARTYBUS BAKESHOP,2025-08-07,A,Cycle Inspection / Re-inspection,12.0
41662349,XIXA,2024-03-27,A,Cycle Inspection / Initial Inspection,8.0
41008329,NATIONAL BAKERY,2024-07-05,A,Cycle Inspection / Initial Inspection,9.0
41640282,GYU-KAKU,2025-07-18,A,Cycle Inspection / Re-inspection,11.0
50142440,FRENCHETTE BAKERY AT THE WHITNEY,2025-08-19,A,Cycle Inspection / Re-inspection,9.0
50058300,"FLYING TACOS, NY FRESH SUBS, WURST",2024-08-28,A,Cycle Inspection / Initial Inspection,12.0
50011254,TROPICAL REFLECTIONS BALLROOM LLC,2019-03-16,A,Cycle Inspection / Initial Inspection,10.0
50098128,TAKAHACHI,2025-08-05,A,Cycle Inspection / Re-inspection,12.0
40693544,BELASCO THEATRE,2024-05-08,A,Cycle Inspection / Initial Inspection,10.0
50119362,LIL FRANKIE'S GROCERY,2023-09-25,A,Pre-permit (Operational) / Re-inspection,10.0
50117239,PEGASUS BROOKLYN,2024-07-03,A,Cycle Inspection / Initial Inspection,4.0
41226870,LOLLIPOPS,2024-11-29,A,Cycle Inspection / Re-inspection,13.0
50143662,ROMEO'S,2024-09-25,A,Pre-permit (Operational) / Initial Inspection,11.0
50116147,MOKBAR,2025-07-23,A,Cycle Inspection / Initial Inspection,8.0
50112810,ANDY'S CAFE,2025-01-02,A,Cycle Inspection / Re-inspection,11.0
50089952,JADE SEA CHINESE RESTAURANT,2025-05-07,Z,Cycle Inspection / Reopening Inspection,4.0
50131066,SURAM,2023-08-29,A,Pre-permit (Operational) / Initial Inspection,13.0
50036001,WILLIAMS CAFE,2025-04-21,A,Cycle Inspection / Re-inspection,12.0
41668701,THE PENROSE,2025-03-20,A,Cycle Inspection / Initial Inspection,9.0
50149460,COCOA STORE NYC,2024-12-02,A,Pre-permit (Operational) / Re-inspection,2.0
50153304,XANADU ROLLER ARTS,2024-09-21,A,Pre-permit (Operational) / Initial Inspection,2.0
50130401,DOUBLE DRAGON RESTAURANT,2025-03-11,A,Cycle Inspection / Initial Inspection,9.0
50144196,QUALITY PIZZA,2024-03-12,A,Pre-permit (Operational) / Initial Inspection,11.0
50128704,FULTON FRIED CHICKEN,2023-08-02,A,Pre-permit (Operational) / Initial Inspection,10.0
41098073,STOUT,2025-01-21,A,Cycle Inspection / Re-inspection,13.0
41179165,BROOK AVENUE DELI & PIZZA,2024-08-15,A,Cycle Inspection / Initial Inspection,9.0
50053148,EL JEFFE,2024-12-09,A,Cycle Inspection / Initial Inspection,6.0
50003354,SWEET SPOT,2025-01-29,A,Cycle Inspection / Initial Inspection,10.0
50008206,ROMEO'S PIZZA AND PASTA,2024-09-05,A,Cycle Inspection / Initial Inspection,12.0
50160348,AQUA,2024-12-11,A,Pre-permit (Operational) / Initial Inspection,12.0
50117281,JUST SALAD,2025-01-09,A,Cycle Inspection / Initial Inspection,7.0
50017154,HAAT BAZAAR,2023-08-29,Z,Cycle Inspection / Reopening Inspection,5.0
50046048,UPTOWN BOURBON,2024-08-01,A,Cycle Inspection / Initial Inspection,7.0
50056178,MILK BAR NOLITA,2024-08-08,A,Cycle Inspection / Re-inspection,10.0
50095043,PENELOPE,2024-08-15,A,Cycle Inspection / Re-inspection,9.0
50019119,FOUNTAIN OF SPA,2024-12-17,A,Cycle Inspection / Re-inspection,5.0
50146122,PRET A MANGER,2024-08-29,A,Pre-permit (Operational) / Initial Inspection,3.0
50080911,COFFEE LAND,2025-07-03,A,Cycle Inspection / Re-inspection,7.0
50161620,SONG SONG GIMBAP,2025-01-13,A,Pre-permit (Operational) / Initial Inspection,8.0
50123009,YOI RAMEN & TEA,2024-11-20,A,Cycle Inspection / Re-inspection,12.0
50061159,AT&T SPORTS LOUNGE,2024-09-27,A,Cycle Inspection / Initial Inspection,4.0
50080071,LION'S HEAD TAVERN,2025-06-03,A,Cycle Inspection / Re-inspection,12.0
41502782,BLUE AGAVE,2025-01-14,A,Cycle Inspection / Initial Inspection,9.0
50087554,CHEFSCAPE,2025-03-27,A,Cycle Inspection / Initial Inspection,12.0
50001224,ZONA ROSA,2024-12-26,A,Cycle Inspection / Re-inspection,12.0
50144691,EMPANADA PREMIUM,2025-07-17,A,Cycle Inspection / Re-inspection,10.0
50006176,MAMA LUPE RESTAURANT,2025-07-18,A,Cycle Inspection / Re-inspection,13.0
50102635,BURGER KING,2024-03-13,A,Cycle Inspection / Initial Inspection,3.0
50147487,MEXICAN TACO RICO,2024-06-13,A,Pre-permit (Operational) / Initial Inspection,12.0
50093967,CREMINI'S,2025-05-07,A,Cycle Inspection / Initial Inspection,13.0
50099096,FOO AN CHINESE FOOD,2025-01-15,A,Cycle Inspection / Initial Inspection,13.0
50107977,OSTERIA SANTINA,2024-04-30,A,Cycle Inspection / Re-inspection,8.0
50086161,ROSALIA'S CAFE,2025-01-08,A,Cycle Inspection / Initial Inspection,2.0
50104311,LAUGHING MAN CAFE,2025-04-24,A,Cycle Inspection / Re-inspection,13.0
41249587,"D'ANGELO'S PIZZA, PANCHO'S MEXICAN RESTAURANT",2024-08-19,A,Cycle Inspection / Re-inspection,12.0
50069910,TASTE KITCHEN,2025-02-06,A,Cycle Inspection / Re-inspection,4.0
50160589,SUNRISE ESPRESSO BAR,2025-04-30,A,Pre-permit (Operational) / Initial Inspection,9.0
40836364,DEACON BRODIE'S,2024-07-11,A,Cycle Inspection / Initial Inspection,5.0
50103463,KINGS THEATER,2022-03-31,A,Pre-permit (Operational) / Re-inspection,0.0
41022989,MULBERRY STREET BAR,2024-04-25,A,Cycle Inspection / Re-inspection,9.0
50150358,HANDROLL BAR ROLLING,2024-08-22,A,Pre-permit (Operational) / Initial Inspection,11.0
50083049,UNO CHICAGO GRILL,2025-01-30,A,Cycle Inspection / Re-inspection,5.0
50017218,TSOB-TSOBE CAFE LOUNGE BAR,2024-05-23,nan,Administrative Miscellaneous / Initial Inspection,
50156708,UPTACO,2025-04-14,A,Pre-permit (Operational) / Initial Inspection,13.0
41319437,IL CORSO RISTORANTE ITALIANO,2024-06-17,A,Cycle Inspection / Initial Inspection,10.0
50154533,MEZEH,2025-03-04,A,Cycle Inspection / Initial Inspection,11.0
50073244,MANGO CREPES AND MORE,2024-09-17,A,Cycle Inspection / Initial Inspection,9.0
50138034,MIDO SUSHI RESTAURANT,2024-01-30,A,Pre-permit (Operational) / Initial Inspection,12.0
50141960,Retro Fitness Church Ave,2025-06-25,A,Cycle Inspection / Initial Inspection,10.0
50070279,CHINA KITCHEN,2024-04-01,A,Cycle Inspection / Initial Inspection,10.0
41307681,DUNKIN,2025-01-07,A,Cycle Inspection / Initial Inspection,10.0
50105015,THE UPSIDE,2024-03-20,A,Cycle Inspection / Re-inspection,7.0
50102528,EL REY DEL TACO,2024-03-04,B,Cycle Inspection / Re-inspection,14.0
50118340,JOE COFFEE COMPANY,2025-08-22,A,Cycle Inspection / Initial Inspection,11.0
50109699,MR. LEE'S BAKERY,2024-06-05,A,Cycle Inspection / Initial Inspection,0.0
50111808,BIEN CUIT,2024-04-10,A,Cycle Inspection / Initial Inspection,7.0
50051965,LITTLE POLAND RESTAURANT,2024-08-13,B,Cycle Inspection / Re-inspection,17.0
41519688,TOASTIES,2025-07-25,A,Cycle Inspection / Re-inspection,13.0
41395519,CITI FIELD STAND 321,2024-09-20,A,Cycle Inspection / Initial Inspection,3.0
50131998,BAN BAN SHOP,2025-03-03,A,Cycle Inspection / Initial Inspection,5.0
41184464,REGAL CINEMAS,2024-09-25,A,Cycle Inspection / Initial Inspection,7.0
50135312,DOWNTOWN BURRITOS CORP,2025-05-15,A,Cycle Inspection / Initial Inspection,13.0
50169138,LADY CHOW KITCHEN,2025-05-09,A,Pre-permit (Operational) / Initial Inspection,10.0
50067914,BOYCE TECHNOLOGIES,2024-11-18,A,Cycle Inspection / Initial Inspection,13.0
50127603,HIGH TIDE,2025-07-21,Z,Pre-permit (Operational) / Re-inspection,28.0
50119462,WARRENPEACE,2025-05-29,A,Pre-permit (Operational) / Initial Inspection,12.0
50133266,FRIEND OF A FARMER,2025-06-23,A,Cycle Inspection / Re-inspection,13.0
50133830,DA ADRIANO,2025-07-25,A,Cycle Inspection / Re-inspection,13.0
50082539,FACTORY 380,2024-09-18,A,Cycle Inspection / Initial Inspection,11.0
50000113,TU CACHAPA,2024-11-13,A,Cycle Inspection / Re-inspection,9.0
50146753,COOLER RUNNINGS VEGETARIAN GRILL,2025-02-03,A,Cycle Inspection / Re-inspection,12.0
41539001,"EVERYTHING YOGURT, GRETEL'S PRETZELS",2025-02-03,A,Cycle Inspection / Initial Inspection,12.0
50012567,SUBWAY,2024-10-25,A,Cycle Inspection / Initial Inspection,5.0
50119193,Popeyes Louisiana Kitchen,2025-01-21,Z,Cycle Inspection / Re-inspection,18.0
50126441,CASA CIPRIANI CLUB,2024-06-06,A,Cycle Inspection / Initial Inspection,13.0
50144385,LILCAFE,2025-07-28,A,Cycle Inspection / Re-inspection,10.0
50126709,FINI PIZZA,2023-08-30,A,Pre-permit (Operational) / Initial Inspection,10.0
50106778,SHIRAZ KITCHEN,2024-04-15,A,Cycle Inspection / Re-inspection,13.0
41216820,WYCKOFF STARR COFFEE SHOP,2025-02-20,A,Cycle Inspection / Re-inspection,2.0
50084005,AON NYC MICRO MARKET (BARISTA BAR),2024-03-15,A,Cycle Inspection / Re-inspection,5.0
41600900,PANDA GARDEN RESTAURANT,2024-10-16,A,Cycle Inspection / Initial Inspection,13.0
40928943,BAKU PALACE,2024-11-19,A,Cycle Inspection / Initial Inspection,10.0
50108926,JUICE PRESS,2025-08-08,Z,Cycle Inspection / Re-inspection,22.0
50007382,MEMORIES BAR SHEVROJA,2024-11-13,A,Cycle Inspection / Re-inspection,8.0
40510293,DON PEPIS DELICATESSEN,2024-06-25,A,Cycle Inspection / Initial Inspection,7.0
50125775,MAMAN,2025-07-23,A,Cycle Inspection / Re-inspection,9.0
41711425,LINCOLN STATION,2024-10-15,A,Cycle Inspection / Initial Inspection,12.0
50065807,HANA NOODLE STATION,2025-03-31,A,Cycle Inspection / Initial Inspection,6.0
50101777,Mercado Ariana,2023-10-19,A,Cycle Inspection / Re-inspection,5.0
50001754,RINCON LATINO RESTAURANT,2024-05-29,A,Cycle Inspection / Initial Inspection,4.0
50140674,TATSUDA OMAKASE,2025-01-22,A,Pre-permit (Operational) / Initial Inspection,7.0
50130301,FOUL WITCH,2024-10-03,A,Cycle Inspection / Initial Inspection,10.0
41320866,WO HOP 17,2023-09-21,A,Cycle Inspection / Re-inspection,10.0
50116813,BOU'OTE,2025-01-07,A,Cycle Inspection / Initial Inspection,12.0
41633807,MANHATTAN CENTER / HAMMERSTEIN BALLROOM,2018-02-21,A,Cycle Inspection / Initial Inspection,2.0
50056333,FAIRFIELD INN & SUITES MANHATTAN NEW YORK CENTRAL PARK,2025-06-23,A,Cycle Inspection / Initial Inspection,7.0
50072976,POPEYES,2024-12-27,A,Cycle Inspection / Re-inspection,10.0
50143922,KIN KHAO THAI KITCHEN,2024-07-25,A,Pre-permit (Operational) / Re-inspection,9.0
50100058,BAKED CHEESE HAUS,2022-12-14,A,Cycle Inspection / Initial Inspection,9.0
50058621,FILLMORE'S TAVERN,2024-11-27,A,Cycle Inspection / Re-inspection,7.0
40394207,PASCALOU,2025-02-27,A,Cycle Inspection / Re-inspection,11.0
50113187,DOG DAY AFTERNOON,2024-12-27,A,Cycle Inspection / Re-inspection,5.0
50141026,TWO PERRYS,2023-12-13,A,Pre-permit (Operational) / Initial Inspection,3.0
50055419,KIRKLAND & ELLIS CONFERENCE ROOMS,2024-10-24,A,Cycle Inspection / Initial Inspection,2.0
50133623,GREEN VALLEY MARKET & DELI,2024-02-12,A,Pre-permit (Operational) / Initial Inspection,10.0
50094519,WALK UP BAR -TIME OUT BAR,2023-03-11,A,Cycle Inspection / Initial Inspection,12.0
50085672,CHLOE'S,2022-09-24,A,Cycle Inspection / Re-inspection,12.0
50149549,DOUGLASTON GC GOLF COURSE,2025-03-13,A,Pre-permit (Operational) / Re-inspection,3.0
40592981,FLUTE,2025-05-22,A,Cycle Inspection / Initial Inspection,12.0
50146425,MANGU GRILL RESTAURANT,2025-04-10,A,Cycle Inspection / Initial Inspection,13.0
41535549,PRONTO PIZZA,2024-03-25,A,Cycle Inspection / Re-inspection,13.0
50156864,STARBUCKS #82525,2024-10-02,A,Pre-permit (Operational) / Initial Inspection,3.0
41636588,DUNKIN,2024-06-18,A,Cycle Inspection / Initial Inspection,12.0
50134603,BAR VINAZO,2024-10-06,A,Cycle Inspection / Initial Inspection,10.0
50143916,CHIP CITY,2024-03-11,nan,Administrative Miscellaneous / Initial Inspection,
50143916,CHIP CITY,2024-03-11,A,Pre-permit (Operational) / Initial Inspection,10.0
50104890,BEL-FRIES,2025-05-05,A,Cycle Inspection / Initial Inspection,13.0
50107756,NOODLE CRAFT,2024-01-17,B,Cycle Inspection / Re-inspection,25.0
41293435,EMPANADAS CAFE,2024-05-01,A,Cycle Inspection / Initial Inspection,4.0
50086412,DAYTIME,2024-04-12,A,Cycle Inspection / Initial Inspection,2.0
41362353,REVIVE (FOOD COURT BAR),2025-06-12,A,Cycle Inspection / Initial Inspection,10.0
40955649,KOBRICK COFFEE CO.,2025-05-01,A,Cycle Inspection / Re-inspection,7.0
41705937,EAGLE TRADING CO,2025-03-26,A,Cycle Inspection / Initial Inspection,11.0
50060998,NOODIES THAI,2023-10-17,B,Cycle Inspection / Re-inspection,20.0
41712067,SEASON RESTAURANT,2025-03-18,B,Cycle Inspection / Re-inspection,17.0
50089457,NEW TIMES,2024-06-26,A,Cycle Inspection / Initial Inspection,10.0
50090647,LUNA'S KITCHEN AND BAR,2024-12-06,A,Cycle Inspection / Initial Inspection,10.0
50087217,BROOKLYN SUYA,2024-10-06,A,Cycle Inspection / Initial Inspection,13.0
41370345,PRONTO PIZZERIA,2024-10-11,A,Cycle Inspection / Initial Inspection,12.0
41010358,L'AMOUR,2022-12-14,A,Cycle Inspection / Re-inspection,8.0
50015155,LUCKY 13 SALOON,2024-11-07,A,Cycle Inspection / Initial Inspection,9.0
50142597,D' ABRUZZO,2023-12-20,A,Pre-permit (Operational) / Initial Inspection,10.0
41216183,TRADER'S EXPRESS DELI,2025-04-11,A,Cycle Inspection / Initial Inspection,13.0
50125715,TACO BELL,2025-02-04,A,Cycle Inspection / Initial Inspection,0.0
40386619,PERIYALI,2024-04-29,A,Cycle Inspection / Re-inspection,7.0
41400734,JOHN'S FAMOUS DELI,2024-10-01,A,Cycle Inspection / Initial Inspection,12.0
50139148,TACO BELL,2025-03-07,A,Cycle Inspection / Initial Inspection,4.0
41561546,RUDY'S BAKERY,2025-03-26,A,Cycle Inspection / Initial Inspection,12.0
50162688,ORA'S MARKET / DOUBLE TREE BY HILTON,2025-03-18,A,Pre-permit (Operational) / Re-inspection,13.0
50157246,GOTTA GET A BAGEL,2025-03-03,A,Cycle Inspection / Initial Inspection,12.0
50120842,MOLYVOS,2024-07-18,A,Cycle Inspection / Initial Inspection,11.0
41023695,MCDONALD'S,2025-07-01,A,Cycle Inspection / Re-inspection,13.0
50124631,THE PIZZA INN,2024-11-14,A,Cycle Inspection / Re-inspection,9.0
40386672,FRANK'S SOUP BOWL,2025-01-16,A,Cycle Inspection / Initial Inspection,6.0
50117121,TIGER SUGAR,2024-10-03,A,Cycle Inspection / Initial Inspection,8.0
41556769,BLUE RIBBON SUSHI BAR & GRILL ROOF DECK,2023-12-14,A,Cycle Inspection / Initial Inspection,10.0
41237861,CIPRIANI 42ND STREET,2024-04-10,A,Cycle Inspection / Initial Inspection,9.0
50012465,TIMES SQUARE DINER & GRILL,2025-08-08,A,Cycle Inspection / Re-inspection,10.0
50086473,PHO RAINBOW III,2024-05-16,A,Cycle Inspection / Initial Inspection,13.0
41127209,BACI & ABBRACCI,2024-12-11,A,Cycle Inspection / Initial Inspection,11.0
50043712,EMPANADA LOCA,2024-07-16,A,Cycle Inspection / Initial Inspection,11.0
41600495,MI PEQUENO EL SALVADOR RESTAURANT,2025-01-07,B,Cycle Inspection / Re-inspection,21.0
40541030,BASTA PASTA,2023-06-28,A,Cycle Inspection / Initial Inspection,5.0
50123869,OM WOK RESTAURANT,2025-08-11,A,Cycle Inspection / Re-inspection,13.0
